Categories,Descriptions,PdDistricts,Months,Day,TimeOfDay,ZipCode,Resolutions
4,27,7,3,3,1,94105,1
14,32,5,3,3,0,94131,1
0,3,7,3,1,2,94102,0
3,25,7,3,1,2,94102,0
13,25,7,3,1,2,94103,1
4,13,4,3,4,0,94102,1
11,18,3,3,1,2,94110,1
6,1,2,3,1,2,94112,1
6,25,2,3,1,2,94110,1
1,25,5,3,1,2,94122,1
11,25,2,3,0,0,94110,1
7,25,7,4,2,2,94103,0
4,26,1,4,2,0,94111,1
4,25,1,4,4,0,94104,1
11,34,2,4,3,2,94110,1
8,9,8,4,4,2,94127,1
6,25,6,4,1,0,94118,1
0,25,7,4,2,0,94102,1
7,25,4,4,2,0,94109,0
7,25,4,4,2,0,94109,0
7,25,4,4,2,0,94109,0
7,25,4,4,2,0,94109,0
1,25,9,3,3,1,94103,1
6,25,8,3,1,2,94116,1
14,32,2,3,0,2,94134,1
0,3,7,0,2,2,94108,1
1,25,7,0,2,2,94105,1
0,3,9,0,0,0,94103,1
15,39,0,0,2,2,94110,0
8,37,0,0,2,2,94158,0
8,7,0,0,2,2,94158,0
8,25,4,4,1,2,94123,1
7,25,4,4,2,0,94109,0
7,25,4,4,2,0,94109,0
4,26,2,4,2,2,94134,1
12,38,0,4,2,0,94107,0
15,39,0,4,2,0,94107,0
4,26,0,4,0,0,94107,1
3,5,0,4,0,0,94107,1
9,25,4,4,2,3,94109,1
6,11,5,4,2,0,94131,1
7,25,4,4,2,0,94109,0
6,2,8,4,2,0,94116,1
4,25,0,4,2,0,94158,1
8,37,3,4,2,0,94110,0
2,25,5,4,2,0,94117,0
2,25,5,4,2,0,94117,0
15,39,5,4,2,0,94117,0
8,25,4,4,5,2,94123,1
5,10,0,3,4,2,94124,1
7,25,0,4,2,0,94124,1
8,9,7,4,4,1,94103,1
6,2,9,4,2,0,94103,1
8,37,6,4,2,0,94118,0
4,26,7,4,2,0,94102,1
15,39,7,4,2,0,94158,0
8,23,4,4,2,0,94102,1
7,25,4,4,2,0,94109,0
7,25,4,4,2,0,94109,0
6,2,1,4,2,0,94108,1
0,3,3,4,2,0,94110,1
4,27,7,4,2,0,94103,1
8,7,7,4,2,0,94103,0
6,1,0,4,2,0,94134,1
15,25,0,4,2,0,94124,0
9,25,5,4,2,0,94117,0
0,4,5,4,2,0,94117,0
8,25,5,4,2,0,94117,0
7,25,7,3,1,0,94105,1
6,25,2,3,1,0,94131,1
4,29,8,3,1,0,94132,0
4,27,6,0,0,1,94118,1
4,13,4,0,3,2,94123,1
8,9,8,4,1,2,94122,1
1,25,7,0,0,1,94105,1
6,11,1,0,0,0,94108,1
15,39,8,3,1,0,94132,0
4,26,3,3,3,1,94110,1
4,25,3,3,3,1,94110,1
6,1,8,3,1,0,94122,1
8,25,7,3,3,0,94103,1
4,25,7,3,5,1,94105,1
0,25,8,4,2,0,94127,0
0,25,8,4,2,0,94127,0
4,29,7,3,1,0,94103,0
8,7,3,3,1,0,94102,0
6,2,5,3,1,0,94117,1
0,25,1,7,5,3,94108,1
4,26,8,0,2,0,94127,1
8,23,3,0,2,0,94114,1
4,26,5,0,2,0,94117,1
6,1,3,0,2,2,94110,1
6,11,3,0,2,0,94110,1
8,37,7,0,2,0,94103,0
2,30,7,0,2,2,94103,0
8,37,7,0,2,2,94103,0
14,33,2,0,0,0,94134,1
8,9,2,0,0,0,94110,1
6,2,0,3,1,0,94110,1
6,19,2,3,2,1,94110,1
4,12,0,3,2,2,94107,1
14,32,0,3,3,0,94134,1
10,25,8,3,1,0,94116,1
6,1,8,3,1,0,94116,1
4,13,6,3,3,1,94118,1
4,27,7,3,0,0,94103,1
0,0,0,3,1,0,94134,1
4,25,7,3,3,0,94103,1
3,5,7,3,3,0,94103,1
15,8,3,0,2,0,94110,0
8,20,2,0,0,0,94112,1
6,11,3,4,0,1,94102,1
6,2,6,4,2,0,94118,1
1,25,0,4,2,0,94124,1
13,25,7,3,1,0,94103,1
15,8,0,3,1,0,94158,0
3,5,1,4,5,3,94108,1
4,14,4,3,1,0,94115,0
3,25,4,3,1,0,94115,0
15,39,4,3,1,0,94115,0
1,25,2,3,1,1,94112,1
4,25,2,3,1,1,94112,1
6,25,5,4,2,0,94117,1
9,25,4,4,2,1,94123,1
14,32,4,4,2,2,94123,1
6,2,8,4,2,2,94116,1
4,13,4,4,2,1,94115,1
8,25,3,4,2,1,94110,0
7,25,4,4,2,1,94109,0
7,25,4,4,2,1,94109,0
8,7,7,4,2,1,94103,0
7,25,4,4,2,1,94109,0
7,25,4,4,2,1,94109,0
8,7,8,4,2,1,94132,0
5,24,0,3,1,0,94107,1
5,25,0,3,1,0,94107,1
5,10,0,3,1,0,94107,1
11,18,0,3,1,0,94134,1
7,25,4,3,1,1,94109,0
14,33,7,3,1,0,94105,1
14,33,3,3,1,3,94102,1
4,25,9,3,4,0,94103,1
15,8,4,0,2,1,94117,0
4,13,7,0,2,0,94103,1
0,3,8,0,2,0,94122,0
6,25,8,0,2,0,94122,0
4,27,1,0,2,1,94104,1
5,24,2,0,2,2,94110,1
7,25,2,0,3,3,94112,1
7,25,2,0,3,3,94112,1
8,31,3,0,3,3,94110,0
0,25,1,0,2,1,94111,0
0,3,7,0,3,2,94103,1
4,28,1,0,4,2,94111,1
15,39,0,0,3,2,94124,0
8,25,1,0,3,2,94111,0
4,25,8,3,1,2,94112,1
4,14,4,0,3,3,94109,1
6,25,4,0,3,2,94102,1
6,2,9,0,3,0,94103,1
6,19,3,0,2,2,94102,1
6,2,7,0,3,0,94104,1
8,20,4,0,2,0,94115,1
14,25,0,4,2,2,94158,1
14,32,5,0,3,3,94131,1
14,33,5,3,1,0,94117,1
6,25,5,3,1,0,94117,1
8,23,0,3,3,0,94124,1
2,25,9,0,3,2,94102,1
8,31,9,0,3,2,94102,1
4,16,4,0,3,2,94102,1
1,25,7,0,3,3,94102,1
1,25,7,0,3,3,94102,1
15,39,7,0,3,2,94158,0
0,3,7,0,3,0,94103,0
4,25,4,0,2,1,94123,1
8,25,7,7,5,3,94105,0
15,39,7,7,5,3,94105,0
8,37,7,7,5,3,94105,0
0,25,9,7,5,3,94103,1
7,25,3,7,5,3,94110,0
7,25,3,7,5,3,94110,0
5,10,7,4,0,2,94130,1
8,25,0,4,2,1,94110,0
15,39,0,4,2,1,94110,0
4,25,1,7,5,3,94104,1
13,22,7,7,5,3,94105,1
6,2,7,7,5,3,94105,1
8,31,4,7,5,3,94109,0
11,18,5,7,5,2,94117,1
9,25,7,3,1,2,94103,1
5,24,0,3,3,0,94134,1
1,25,6,7,5,3,94118,1
11,18,0,0,1,2,94158,1
8,25,3,0,1,2,94110,1
6,2,4,7,5,2,94102,1
4,12,4,3,5,2,94102,1
14,32,4,7,5,3,94102,1
8,7,8,0,3,0,94116,0
6,2,4,0,3,2,94102,1
8,7,2,0,3,0,94112,0
0,3,3,0,3,3,94110,1
6,11,0,0,1,2,94134,1
7,25,9,0,1,2,94102,0
6,2,0,7,5,2,94124,1
3,25,4,3,1,0,94115,1
13,25,4,7,5,2,94109,1
0,3,5,0,3,0,94117,1
4,13,8,7,6,1,94132,1
6,2,5,0,3,0,94117,1
0,3,4,0,3,0,94102,1
0,25,4,0,3,0,94102,1
6,25,7,0,3,0,94103,1
8,25,4,4,2,1,94123,0
8,23,9,7,5,0,94103,1
6,25,5,7,5,2,94131,1
0,3,2,7,5,2,94112,0
8,25,7,7,5,0,94103,0
6,25,7,7,5,0,94103,0
8,20,4,3,1,2,94109,1
4,25,7,3,2,1,94105,1
13,21,2,3,6,2,94131,1
4,25,3,7,5,0,94110,1
4,12,3,3,6,0,94131,1
8,9,3,7,3,0,94117,1
6,2,7,0,1,0,94103,1
15,39,9,0,1,1,94102,0
6,19,7,0,1,2,94102,1
4,25,9,0,1,0,94108,0
14,32,2,3,1,1,94110,1
8,36,4,7,5,0,94109,0
8,7,4,7,5,0,94109,0
4,25,1,7,5,0,94111,1
0,3,1,7,5,0,94104,1
8,23,6,7,5,0,94122,1
8,25,7,7,5,0,94103,1
0,35,6,7,5,0,94115,1
11,34,6,7,5,2,94118,1
4,13,7,7,5,0,94103,1
8,25,3,7,5,0,94110,0
8,36,1,7,5,0,94104,0
8,7,1,7,5,0,94104,0
11,34,1,7,5,0,94104,1
11,18,1,7,5,0,94104,1
8,36,1,7,5,0,94123,0
5,25,2,7,5,0,94110,1
7,25,3,7,5,0,94110,0
4,27,4,7,5,0,94102,1
2,30,9,7,5,0,94103,0
15,39,9,7,5,0,94103,0
7,25,2,7,5,0,94112,0
7,25,2,7,5,0,94112,0
6,25,7,7,5,0,94102,1
11,18,8,7,5,0,94122,1
4,12,0,3,1,1,94134,1
4,26,8,0,1,0,94132,1
3,5,0,0,0,0,94124,1
0,4,9,7,5,1,94103,1
6,11,2,0,3,1,94112,1
11,25,8,0,3,0,94132,1
14,33,8,0,3,2,94132,1
4,25,8,3,1,1,94132,1
11,18,4,0,5,2,94102,1
13,21,3,0,5,2,94110,0
4,25,7,7,6,1,94103,1
0,3,0,0,3,0,94134,1
11,34,9,0,5,2,94102,1
0,3,4,0,1,2,94123,1
10,6,8,0,3,1,94122,1
5,24,9,0,3,1,94103,1
15,25,1,0,5,0,94111,0
6,19,0,0,1,2,94110,1
7,25,0,3,2,2,94124,1
8,25,0,3,2,2,94124,1
0,0,9,7,5,1,94103,1
12,38,1,7,6,2,94108,1
0,35,4,0,1,3,94102,0
11,18,8,0,1,3,94122,1
0,3,4,0,1,3,94117,0
14,32,3,0,3,1,94110,1
1,25,7,0,2,3,94124,1
6,19,3,0,5,0,94110,1
2,30,6,0,5,1,94118,0
6,11,1,0,5,0,94108,1
0,4,0,0,1,2,94124,0
6,19,1,0,3,2,94111,1
8,7,3,0,6,3,94110,0
14,32,1,0,6,3,94108,1
14,25,1,0,6,3,94108,1
14,32,1,0,6,3,94108,1
13,22,7,7,5,2,94103,1
11,18,7,7,6,2,94103,1
8,7,2,7,6,2,94112,0
7,25,3,7,5,2,94158,1
14,32,0,3,0,1,94124,1
0,3,3,7,6,2,94114,1
13,21,3,7,6,2,94114,1
10,25,5,7,5,2,94115,0
7,25,3,7,6,2,94102,0
4,16,0,3,0,2,94118,1
0,3,3,7,6,2,94102,1
6,25,3,7,6,2,94110,1
6,11,7,0,1,2,94103,1
6,25,3,0,1,0,94110,1
11,18,4,0,1,2,94102,1
4,13,5,0,1,0,94114,1
8,25,0,7,6,2,94124,1
10,6,0,7,6,2,94124,1
7,25,1,7,6,2,94109,0
1,25,6,7,5,1,94118,1
13,21,6,7,5,1,94118,1
1,25,4,7,5,0,94117,1
5,10,5,7,6,2,94117,1
3,5,9,4,5,3,94102,1
8,9,1,7,5,2,94104,1
8,25,3,7,6,2,94114,1
6,25,5,3,4,0,94114,1
8,25,8,3,4,0,94127,1
16,25,0,7,6,0,94124,0
4,29,7,7,6,2,94103,0
15,39,7,7,6,2,94103,0
13,22,7,7,6,2,94103,0
6,2,4,7,6,0,94102,1
6,1,8,7,6,0,94116,1
4,27,6,7,6,2,94122,1
15,25,1,7,6,0,94111,0
4,13,9,7,6,0,94103,1
14,25,1,3,3,1,94111,1
4,13,3,7,6,0,94110,1
8,25,2,3,0,2,94110,1
0,4,4,4,3,3,94102,0
10,6,4,4,3,3,94102,0
6,2,7,4,3,3,94103,1
4,27,1,7,6,0,94111,1
6,11,1,7,6,0,94111,1
13,22,3,3,3,0,94110,1
14,33,0,7,6,3,94134,1
14,32,3,0,1,0,94110,1
8,25,7,0,1,1,94103,0
13,22,7,0,1,1,94103,0
6,25,2,0,1,0,94112,1
4,26,6,7,6,0,94118,1
11,34,9,3,2,0,94109,1
4,28,5,3,1,0,94117,1
2,25,9,7,6,0,94103,0
2,25,9,7,6,0,94103,0
8,25,9,7,6,0,94103,0
4,26,1,7,6,0,94108,1
4,29,8,7,6,0,94132,0
8,36,1,7,6,0,94123,0
8,7,1,7,6,0,94123,0
13,21,9,0,1,1,94108,1
4,13,7,0,1,1,94105,1
11,18,8,0,6,0,94127,1
15,8,7,0,6,1,94158,0
16,25,2,0,6,1,94112,0
8,7,3,0,6,1,94110,0
7,25,3,7,6,0,94117,0
8,25,5,0,1,1,94117,0
8,25,5,0,1,1,94117,0
2,30,3,0,6,1,94110,0
6,11,7,0,6,1,94104,1
5,10,0,0,6,1,94124,1
4,27,9,0,6,0,94102,1
1,25,3,0,4,3,94110,1
14,25,3,0,4,3,94110,1
14,32,0,0,1,0,94158,1
6,2,3,0,5,3,94114,1
15,25,0,0,4,2,94158,0
6,2,1,0,4,2,94104,1
4,16,7,0,4,2,94103,1
4,14,9,7,6,3,94103,1
4,27,4,0,5,2,94102,1
6,25,6,0,5,2,94118,1
8,37,8,0,4,0,94127,0
7,25,7,0,4,0,94104,0
8,7,3,0,4,0,94103,0
4,25,3,0,6,0,94102,1
6,25,5,0,4,0,94117,0
0,0,7,0,4,0,94103,1
7,25,7,0,4,0,94104,0
16,25,9,0,4,0,94102,0
7,25,7,0,4,0,94104,0
4,27,6,7,6,1,94118,1
1,25,3,7,6,1,94158,0
9,25,4,7,6,0,94102,1
4,13,6,7,6,0,94118,1
4,27,1,7,6,0,94111,1
12,38,0,7,6,1,94158,1
6,11,0,7,6,1,94158,1
9,25,1,7,6,1,94109,1
0,25,8,7,6,1,94132,0
0,3,8,7,6,1,94132,0
6,2,8,7,6,1,94132,0
2,25,5,7,6,1,94115,0
8,23,4,0,5,2,94115,1
4,13,1,0,5,2,94111,1
4,13,8,0,4,0,94127,1
4,25,9,0,4,0,94108,1
6,25,5,0,4,0,94117,0
10,6,5,0,2,2,94115,0
8,25,5,0,2,2,94115,0
2,25,9,0,4,0,94102,1
0,25,7,4,3,3,94103,0
0,3,9,4,3,3,94108,1
5,25,2,4,2,3,94112,1
8,7,2,7,4,3,94112,0
14,25,2,7,4,3,94112,1
7,25,7,7,4,3,94103,0
12,25,7,7,4,3,94103,0
7,25,7,7,4,3,94103,0
3,5,0,3,2,2,94134,1
1,25,6,7,4,3,94122,1
15,39,7,7,4,3,94105,0
11,34,2,7,4,2,94110,1
6,1,9,7,4,2,94108,1
6,25,1,7,4,2,94109,0
1,25,5,7,6,1,94117,1
6,2,7,7,4,2,94158,1
4,13,2,4,6,2,94112,1
4,26,7,7,6,0,94104,1
7,25,7,0,5,0,94105,0
13,21,7,0,4,1,94103,0
1,25,4,0,6,1,94109,1
14,32,2,0,4,0,94134,1
2,25,9,0,4,1,94102,0
15,39,9,0,4,1,94102,0
14,32,6,0,4,2,94118,1
4,13,6,7,4,0,94118,1
14,32,6,7,4,0,94118,1
0,3,2,0,4,1,94134,1
7,25,7,0,4,1,94104,0
7,25,7,0,4,1,94104,0
15,39,3,0,4,1,94110,0
0,25,8,7,4,2,94127,0
8,36,8,7,4,2,94127,0
7,25,8,7,4,2,94127,0
4,14,7,7,4,2,94103,1
6,11,4,7,6,0,94102,1
1,25,1,7,4,3,94104,1
15,39,4,0,6,3,94123,0
6,25,2,0,5,1,94112,1
8,37,0,0,0,2,94158,0
8,7,0,0,0,2,94158,0
8,37,1,0,0,0,94109,0
11,34,6,0,4,1,94122,1
6,11,4,7,4,2,94102,1
3,25,1,7,4,2,94104,1
11,18,9,7,4,2,94102,1
14,32,6,7,4,3,94122,1
13,21,1,7,6,2,94111,1
4,27,7,7,6,1,94103,1
15,8,3,7,4,2,94114,1
7,25,0,7,4,0,94124,1
1,25,6,7,6,1,94118,1
4,15,7,7,6,2,94158,1
15,8,7,7,4,2,94103,0
8,25,1,7,4,0,94109,0
8,7,1,7,4,0,94109,0
6,11,1,7,4,2,94104,1
11,34,1,0,6,2,94104,1
8,25,4,0,6,2,94117,0
6,1,4,0,6,2,94109,1
7,25,8,0,6,2,94116,1
14,32,2,0,1,0,94112,1
8,25,1,0,6,2,94104,1
6,2,3,0,6,2,94110,1
5,10,3,0,6,2,94110,1
4,12,3,0,5,0,94110,1
8,25,3,0,5,0,94110,1
8,7,2,0,0,0,94110,0
8,37,4,0,0,0,94109,0
11,18,7,7,4,0,94103,0
5,24,1,7,4,0,94104,1
6,2,1,7,4,0,94109,1
6,2,7,7,4,0,94103,1
2,25,2,7,4,0,94112,0
2,25,2,7,4,0,94112,0
0,25,0,7,4,0,94124,0
15,39,0,7,4,0,94124,0
4,25,9,7,4,0,94102,1
11,18,9,7,4,0,94102,1
0,35,6,7,4,0,94122,1
11,18,6,4,3,2,94122,1
0,35,9,4,3,3,94103,0
7,25,9,4,3,3,94103,0
14,32,4,7,5,0,94109,1
7,25,3,7,4,0,94110,0
4,26,7,7,5,2,94103,1
9,25,1,7,4,0,94108,0
4,26,1,7,4,0,94108,0
8,31,2,7,4,0,94110,1
8,25,1,7,4,2,94104,1
16,25,9,0,6,0,94103,0
6,1,7,4,6,2,94102,1
6,2,1,4,3,2,94108,1
8,7,7,4,3,2,94103,0
13,22,5,4,6,0,94117,1
5,25,6,7,4,0,94122,1
13,21,1,3,4,2,94111,1
8,20,0,3,6,2,94124,1
6,2,7,7,4,0,94103,1
0,25,8,3,0,0,94122,1
4,14,3,7,4,0,94110,1
10,25,3,7,4,0,94110,1
8,25,6,3,4,3,94118,1
16,25,9,0,6,0,94103,0
15,8,2,0,6,0,94127,0
6,2,7,0,0,0,94104,1
4,13,0,0,0,0,94124,1
6,25,0,0,0,0,94124,0
4,27,1,0,0,0,94104,1
6,11,6,0,0,0,94115,1
15,8,1,0,0,0,94111,0
1,25,7,4,3,2,94103,1
6,2,6,4,3,2,94122,1
14,32,0,4,1,2,94158,1
6,2,7,7,4,1,94158,1
5,24,3,7,4,1,94117,1
5,10,3,7,4,1,94117,1
6,2,7,7,4,1,94105,0
6,2,1,7,4,1,94108,1
13,22,7,7,4,1,94105,0
8,7,6,7,4,1,94115,0
1,25,7,7,4,0,94103,0
8,25,8,0,6,0,94116,1
12,38,8,0,6,0,94116,1
6,2,4,0,0,0,94123,1
8,37,3,0,0,0,94110,0
8,7,3,0,0,0,94110,0
0,3,3,0,0,0,94110,0
5,24,5,4,2,2,94118,1
5,10,5,4,2,2,94118,1
9,25,9,4,3,2,94108,1
1,25,8,7,4,3,94116,1
5,25,0,7,4,2,94124,1
0,25,9,7,4,1,94103,0
7,25,4,7,4,1,94117,1
6,1,2,7,6,1,94112,1
6,2,2,7,6,1,94112,1
0,0,0,7,4,1,94124,0
0,17,0,7,4,1,94124,0
7,25,3,7,2,2,94103,1
0,3,4,0,6,0,94102,1
4,13,1,0,0,1,94111,1
4,16,9,0,0,1,94108,1
4,14,7,0,2,3,94105,1
8,7,7,0,2,3,94105,0
0,25,7,3,1,3,94103,1
8,7,1,7,4,1,94108,0
13,22,1,7,4,1,94104,1
8,36,2,7,4,1,94112,0
15,39,0,7,0,3,94107,0
4,13,6,0,6,0,94122,1
0,35,2,0,6,0,94112,0
8,25,5,0,0,3,94122,1
0,3,9,0,2,2,94103,0
5,24,7,7,0,3,94158,1
5,10,7,7,0,3,94158,1
5,25,2,7,4,2,94112,1
5,10,2,7,4,2,94112,1
7,25,7,3,0,3,94103,0
1,25,7,3,0,3,94103,0
15,39,3,4,3,2,94102,0
6,25,3,4,3,2,94102,0
4,27,4,4,3,2,94123,1
5,10,3,7,0,3,94110,1
13,25,6,7,0,3,94118,1
11,25,6,7,0,3,94118,1
12,25,3,7,0,3,94103,0
0,3,7,7,0,3,94158,0
13,25,7,7,0,3,94158,0
6,11,9,7,4,2,94103,1
7,25,0,7,4,2,94158,1
15,8,0,7,0,2,94134,0
4,29,8,0,6,0,94127,0
14,33,6,7,0,0,94118,1
2,30,7,0,2,2,94103,0
8,25,7,0,2,2,94103,0
15,8,7,0,2,2,94103,0
4,13,1,0,2,2,94111,1
14,32,8,0,2,3,94122,1
3,5,1,0,0,2,94108,1
0,35,4,7,0,2,94102,0
6,11,0,0,6,0,94158,1
8,7,2,0,6,1,94110,0
6,11,4,0,2,0,94109,1
14,32,0,0,6,1,94124,1
7,25,2,0,2,0,94131,0
13,22,9,0,0,1,94103,1
15,8,3,0,2,0,94102,0
6,25,5,0,2,0,94117,0
1,25,3,0,4,3,94117,0
2,25,3,0,4,3,94117,0
10,6,1,0,2,0,94111,1
6,2,6,0,2,0,94122,1
0,25,0,0,2,0,94124,1
4,26,9,0,0,1,94108,1
14,32,0,0,2,2,94124,1
1,25,2,7,4,0,94134,1
14,32,2,0,4,2,94131,1
6,2,7,0,4,2,94105,1
8,37,6,0,2,1,94115,0
8,37,7,0,2,1,94103,0
12,38,3,0,2,1,94110,0
7,25,3,0,2,1,94110,0
4,13,7,7,0,0,94103,1
10,25,7,0,4,2,94103,1
8,23,7,0,4,2,94103,1
2,25,7,0,2,1,94104,0
8,25,7,0,2,1,94104,0
8,31,7,0,2,1,94104,0
12,38,7,0,2,1,94104,0
14,32,3,0,2,0,94117,1
4,13,1,0,2,0,94111,1
13,22,2,7,0,0,94110,1
11,18,2,7,0,0,94110,1
8,9,5,7,0,0,94131,1
7,25,0,7,0,0,94124,1
4,29,7,7,0,0,94103,0
4,12,7,7,4,0,94103,1
4,25,4,7,0,0,94109,1
15,25,4,7,0,0,94109,1
6,11,4,7,0,0,94109,1
8,23,4,3,0,0,94102,1
8,20,3,7,4,0,94110,1
6,25,1,7,0,0,94111,1
4,26,7,7,0,0,94103,1
8,31,9,7,0,1,94103,0
8,37,9,7,0,1,94103,0
8,31,1,7,0,1,94104,0
8,9,4,3,6,3,94115,1
5,25,5,7,0,2,94117,1
5,10,5,7,0,2,94117,1
6,2,1,7,0,1,94109,1
11,18,0,7,0,2,94110,1
4,16,7,7,0,0,94103,1
4,14,7,7,0,2,94103,1
4,26,7,7,0,0,94102,1
6,1,7,7,0,1,94103,1
7,25,3,7,0,2,94117,0
6,2,7,7,0,1,94103,1
0,4,3,8,3,3,94110,0
10,6,3,8,3,3,94110,0
4,25,1,2,3,0,94104,1
0,0,0,7,0,1,94134,0
8,25,0,7,0,1,94134,0
0,3,1,7,0,1,94111,0
7,25,1,7,0,1,94111,0
12,38,1,7,0,1,94111,0
5,24,3,7,0,1,94110,1
5,10,3,7,0,1,94110,1
6,1,8,7,0,1,94116,1
4,25,7,7,0,0,94103,1
8,25,7,7,0,1,94104,1
8,25,7,7,0,1,94104,1
7,25,3,4,3,0,94110,0
12,38,3,4,3,0,94110,0
4,13,1,4,3,2,94111,1
4,13,8,4,3,0,94116,1
11,34,0,4,3,0,94124,0
8,23,4,4,3,3,94102,1
7,25,2,7,0,1,94112,1
7,25,2,7,0,1,94112,0
16,25,4,7,0,1,94102,0
2,25,4,7,0,1,94102,0
2,25,4,7,0,1,94102,0
1,25,4,0,3,0,94109,1
3,5,2,0,2,0,94112,1
0,25,2,8,3,2,94131,1
7,25,2,8,3,2,94131,1
0,25,7,8,3,2,94103,0
6,25,4,7,0,1,94102,0
16,25,7,7,0,1,94105,0
2,30,7,7,0,1,94105,0
15,25,7,7,0,1,94105,0
8,25,5,7,0,1,94118,1
15,8,9,7,0,1,94102,0
6,11,5,0,4,1,94114,1
0,0,3,0,4,1,94103,0
13,22,3,7,0,2,94158,1
2,30,1,0,4,1,94104,0
8,31,1,0,4,1,94104,0
11,34,1,8,3,0,94104,1
6,2,3,8,3,0,94110,1
4,14,4,8,3,0,94115,1
4,27,0,8,3,0,94158,1
6,11,4,0,2,0,94115,1
6,19,1,0,2,2,94108,1
9,25,9,8,3,0,94102,0
4,14,7,4,3,3,94103,1
4,25,7,4,3,0,94105,1
1,25,5,4,4,1,94117,1
8,25,1,7,2,3,94109,0
8,23,1,7,2,3,94108,1
8,25,3,7,2,2,94110,0
8,7,0,7,2,2,94134,0
0,25,7,7,2,2,94102,0
3,5,1,3,4,1,94108,1
6,19,1,3,4,1,94108,1
2,30,1,7,2,2,94104,0
7,25,5,0,0,3,94117,0
7,25,8,0,0,3,94122,0
4,14,4,0,2,3,94109,1
8,20,5,0,0,2,94117,1
6,2,1,8,3,0,94111,1
9,25,7,8,3,0,94103,0
4,13,4,8,3,0,94123,1
6,11,4,8,3,0,94123,1
2,30,4,8,3,0,94117,0
13,21,3,0,2,1,94110,1
7,25,0,4,3,0,94124,1
2,25,3,4,3,0,94110,0
8,37,3,4,3,0,94110,0
8,7,3,4,3,0,94110,0
4,13,5,4,3,0,94117,1
0,3,9,4,3,0,94102,0
7,25,9,4,3,0,94102,0
12,38,3,7,2,2,94114,0
4,27,7,7,2,2,94103,0
9,25,7,0,0,2,94104,0
0,0,7,0,0,2,94104,0
5,25,0,0,4,2,94124,1
14,33,6,0,4,2,94122,1
4,14,1,8,1,3,94111,1
8,23,9,8,1,3,94103,1
0,35,0,7,2,2,94124,1
2,30,4,0,0,0,94109,0
9,25,8,0,0,0,94132,0
1,25,6,8,3,0,94122,1
14,32,2,8,3,3,94110,1
0,3,0,8,1,2,94134,0
6,2,0,8,1,2,94134,1
6,25,9,8,1,2,94102,1
8,7,7,8,1,2,94103,0
2,30,8,7,2,0,94122,0
6,25,0,0,0,0,94134,1
0,3,0,0,0,0,94107,1
11,34,6,0,0,2,94122,1
14,32,4,8,1,3,94109,1
7,25,7,8,1,2,94103,1
6,19,7,0,0,2,94102,1
6,19,3,0,2,2,94110,1
6,11,0,8,1,2,94134,1
8,23,4,8,3,3,94109,1
8,23,3,8,1,2,94103,1
6,1,2,7,2,0,94134,1
4,27,4,7,0,1,94102,1
8,20,2,7,2,0,94134,1
6,25,2,7,2,0,94134,1
0,3,0,7,2,0,94124,1
6,2,3,7,2,0,94110,1
8,7,3,7,2,0,94110,0
4,13,1,7,2,0,94111,1
4,29,5,7,2,0,94115,0
8,20,1,7,2,2,94108,1
4,26,5,7,2,0,94115,1
15,8,2,7,2,0,94112,0
5,24,7,7,2,0,94103,1
6,2,5,7,2,1,94117,1
6,19,3,7,0,2,94110,1
11,18,4,7,2,0,94109,1
15,8,9,7,2,0,94102,0
5,24,2,7,2,3,94112,1
5,10,2,7,2,3,94112,1
4,25,1,7,0,2,94104,1
15,8,2,7,2,1,94112,0
8,37,2,7,2,1,94112,0
0,3,3,7,2,1,94110,0
0,25,4,0,0,0,94102,1
8,20,8,4,3,0,94122,1
0,3,5,0,0,0,94117,1
8,37,4,8,1,2,94109,0
4,25,7,0,0,0,94103,1
8,7,7,8,1,0,94102,0
13,21,1,0,4,2,94109,1
0,25,9,0,4,1,94103,1
1,25,1,0,0,3,94109,1
8,36,3,8,1,0,94102,0
0,35,2,7,3,3,94110,1
8,25,2,7,3,3,94110,1
8,31,2,7,3,3,94110,1
1,25,3,7,3,3,94110,1
6,19,4,7,3,3,94109,1
0,17,3,7,3,3,94114,1
0,25,0,0,0,1,94110,0
0,25,0,0,0,1,94110,0
4,13,4,8,1,2,94123,1
4,14,1,8,1,0,94104,1
8,7,5,8,0,0,94117,0
4,13,1,8,1,0,94111,1
2,25,7,8,1,0,94103,0
2,25,7,8,1,0,94103,0
15,39,7,8,1,0,94103,0
1,25,3,7,3,3,94110,1
15,39,3,7,3,2,94102,0
1,25,8,7,4,3,94116,1
11,25,3,7,3,3,94102,1
8,25,4,7,4,0,94102,1
13,22,4,7,4,0,94102,1
14,32,5,4,3,2,94131,1
0,0,0,4,3,0,94110,1
4,26,0,4,3,0,94110,1
15,8,3,4,3,0,94102,0
4,13,3,4,3,0,94114,1
13,22,0,4,3,0,94124,1
7,25,7,4,3,0,94103,1
7,25,8,7,3,2,94116,0
8,37,4,7,3,2,94109,0
1,25,2,7,3,3,94110,1
13,22,0,7,2,0,94134,1
2,30,4,0,2,3,94109,0
8,25,4,0,2,3,94109,0
8,25,4,0,2,3,94109,0
12,38,4,0,2,3,94109,0
1,25,8,0,0,1,94132,1
4,12,1,0,2,3,94108,1
8,20,3,0,0,3,94110,1
15,39,3,4,3,0,94114,0
6,19,2,4,0,0,94112,1
4,12,1,4,3,0,94109,1
